time_period,time_identifier,geographic_level,country_code,country_name,sex,subject_name,inst_type,provider_name,ukprn,xinstc01,inst_region,current_region,grads_1YAG,unmatched_percent_1YAG,overseas_percent_1YAG,matched_1YAG,activity_not_captured_1YAG,no_sust_dest_1YAG,sust_emp_only_1YAG,sust_emp_with_or_without_fs_1YAG,sust_emp_fs_or_both_1YAG,grads_3YAG,unmatched_percent_3YAG,overseas_percent_3YAG,matched_3YAG,activity_not_captured_3YAG,no_sust_dest_3YAG,sust_emp_only_3YAG,sust_emp_with_or_without_fs_3YAG,sust_emp_fs_or_both_3YAG,grads_5YAG,unmatched_percent_5YAG,overseas_percent_5YAG,matched_5YAG,activity_not_captured_5YAG,no_sust_dest_5YAG,sust_emp_only_5YAG,sust_emp_with_or_without_fs_5YAG,sust_emp_fs_or_both_5YAG,PAYE_earnings_include_1YAG,PAYE_earnings_LQ_1YAG,PAYE_earnings_median_1YAG,PAYE_earnings_UQ_1YAG,PAYE_earnings_include_3YAG,PAYE_earnings_LQ_3YAG,PAYE_earnings_median_3YAG,PAYE_earnings_UQ_3YAG,PAYE_earnings_include_5YAG,PAYE_earnings_LQ_5YAG,PAYE_earnings_median_5YAG,PAYE_earnings_UQ_5YAG,total_earnings_include_1YAG,total_earnings_LQ_1YAG,total_earnings_median_1YAG,total_earnings_UQ_1YAG,total_earnings_include_3YAG,total_earnings_LQ_3YAG,total_earnings_median_3YAG,total_earnings_UQ_3YAG,total_earnings_include_5YAG,total_earnings_LQ_5YAG,total_earnings_median_5YAG,total_earnings_UQ_5YAG,POLAR_num_included_1YAG,POLAR_percent_1YAG,POLAR_num_included_3YAG,POLAR_percent_3YAG,POLAR_num_included_5YAG,POLAR_percent_5YAG,PA_num_included_1YAG,PA_median_1YAG,PA_num_included_3YAG,PA_median_3YAG,PA_num_included_5YAG,PA_median_5YAG,PA_rank_1YAG,PA_rank_3YAG,PA_rank_5YAG,PA_band_1YAG,PA_band_3YAG,PA_band_5YAG,POLAR_include_percent_1YAG,POLAR_include_percent_3YAG,POLAR_include_percent_5YAG,PA_include_percent_1YAG,PA_include_percent_3YAG,PA_include_percent_5YAG
201718,Tax year,National,K03000001,Great Britain,Male,Medical sciences,Higher Education Institution,University of South Wales,10007793,Wales,Wales,All,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201718,Tax year,National,K03000001,Great Britain,Male,Medical sciences,Higher Education Institution,"University of the West of England, Bristol",10007164,England,South West,All,35,3.1,0,35,3.2,0,87.1,96.8,96.8,30,7.4,0,25,4,4,60,92,92,25,4.4,4.4,25,7.3,4.9,53.7,80.5,87.8,30,21500,24100,27700,15,24800,26600,30700,15,21900,28100,30300,30,21500,24100,27700,15,24800,26600,30700,15,21900,28100,30300,20,35.3,20,12.5,15,17.4,15,220,10,245,10,200,0.8,0.7,0.9,3,2,3,54.8,64,56.1,41.9,24,46.3
201718,Tax year,National,K03000001,Great Britain,Male,Medicine and dentistry,Higher Education Institution,Cardiff University,10007814,Wales,Wales,All,135,0.8,0,135,0,0.8,84.1,97,99.2,140,0.7,3.6,135,5.3,3.1,75.6,90.8,91.6,150,1.4,4.1,140,2.1,2.1,73.6,95.7,95.7,90,34300,36900,38700,80,38700,45600,54800,80,45600,50700,56900,90,34300,36900,38700,95,41600,46700,59300,95,46400,53700,61700,115,4.4,120,2.5,100,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.4,90.8,71.4,0,0,0
201718,Tax year,National,K03000001,Great Britain,Male,Medicine and dentistry,Higher Education Institution,Glasgow Caledonian University,10007762,Scotland,Scotland,All,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201718,Tax year,National,K03000001,Great Britain,Male,Medicine and dentistry,Higher Education Institution,"Imperial College of Science, Technology and Medicine",10003270,England,London,All,215,0.5,0.5,210,1,1.4,74.3,88.3,97.6,175,0,1.1,175,5.1,6.4,72.3,87.4,88.5,345,0.3,2.6,335,4.2,5.7,71.7,88.3,90.1,160,33900,36500,39800,125,42000,45300,51100,235,44200,49600,56700,160,33900,36500,39800,125,42000,45300,51100,235,44500,49600,57300,150,2.7,135,5.2,275,5.5,140,360,120,360,250,360,0,0,0,1,1,1,70.8,78.2,81.6,65.1,69.5,74.4
201718,Tax year,National,K03000001,Great Britain,Male,Medicine and dentistry,Higher Education Institution,King's College London,10003645,England,London,All,250,0,0,250,0.8,4,75,88.3,95.2,230,0.4,0,225,4.4,2.7,70.2,91.1,92.9,235,0.9,0.9,230,3.9,3.9,76.4,90.8,92.1,165,34700,36900,40900,130,40200,45600,55100,135,43100,52200,58400,165,35000,37200,40900,150,41200,47100,58400,170,46000,55100,63500,155,7.1,160,7.6,160,4.5,145,360,140,360,150,360,0,0,0,1,1,1,62.5,69.8,68.6,56.9,61.3,64.6
201718,Tax year,National,K03000001,Great Britain,Male,Medicine and dentistry,Higher Education Institution,Queen Mary University of London,10007775,England,London,All,160,0,0,160,0.6,3.8,77.4,88.7,95.6,180,2.2,0.6,175,0.6,2.9,75.4,94.9,96.6,190,0.5,0,190,5.3,2.6,78.8,90.5,92.1,110,35400,36900,39400,115,43400,47600,52200,130,46400,52700,59900,110,35400,36900,39400,130,43400,47800,52600,145,46700,53700,62400,95,3.2,95,4.2,130,3.9,85,360,85,360,120,360,0,0,0,1,1,1,59.1,54.3,68.3,52.2,48.6,63.5
201718,Tax year,National,K03000001,Great Britain,Male,Medicine and dentistry,Higher Education Institution,St George's Hospital Medical School,10007782,England,London,All,120,1.7,0,115,0.9,1.7,93,97.4,97.4,120,0,0.8,120,1.7,4.2,81.4,94.1,94.1,125,2.4,0,120,1.7,5,76.7,91.7,93.3,110,35000,36900,39800,95,43400,46700,56200,90,43800,50000,59500,110,35000,36900,39800,95,43400,47100,56200,90,44500,50700,61300,55,5.9,60,3.4,75,9.6,40,360,55,360,70,360,0,0,0,1,1,1,44.3,49.2,60.8,34.8,46.6,55.8
201718,Tax year,National,K03000001,Great Britain,Male,Medicine and dentistry,Higher Education Institution,Swansea University,10007855,Wales,Wales,All,50,0,0,50,0,2.1,91.5,97.9,97.9,35,5.7,5.7,35,0,0,83.9,96.8,100,c,c,c,c,c,c,c,c,c,45,35000,37600,40500,25,40900,44200,50400,c,c,c,c,45,35000,37600,40500,25,40900,44200,50400,c,c,c,c,5,100,0,0,c,c,NA,NA,NA,NA,c,c,NA,NA,c,NA,NA,c,2.1,0,c,0,0,c
201718,Tax year,National,K03000001,Great Britain,Male,Medicine and dentistry,Higher Education Institution,Teesside University,10007161,England,North East,All,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201718,Tax year,National,K03000001,Great Britain,Male,Medicine and dentistry,Higher Education Institution,The University of Aberdeen,10007783,Scotland,Scotland,All,75,2.7,0,75,0,1.4,83.6,98.6,98.6,65,1.6,3.1,65,6.6,4.9,77,86.9,88.5,65,0,1.6,65,3.3,3.3,83.6,93.4,93.4,60,37600,39800,43200,50,43800,45600,47400,50,48200,51500,55800,60,37600,39800,43200,50,43800,45600,47400,50,48200,51500,55800,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
201718,Tax year,National,K03000001,Great Britain,Male,Medicine and dentistry,Higher Education Institution,The University of Birmingham,10006840,England,West Midlands,All,170,0,0,170,0,0.6,81.4,92.2,99.4,155,0.6,2.6,150,6,3.3,75.3,90.7,90.7,150,0.7,3.4,145,7,4.2,69.7,88,88.7,125,33900,36100,39100,95,42300,46000,53700,75,43800,48500,55500,125,34300,36200,39100,110,43100,48200,61400,95,45100,51500,58900,150,2.7,130,3.1,125,4.9,135,360,120,360,115,360,0,0,0,1,1,1,88,84.7,85.9,79,79.3,78.9
201718,Tax year,National,K03000001,Great Britain,Male,Medicine and dentistry,Higher Education Institution,The University of Brighton,10000886,England,South East,All,20,0,0,20,0,6.2,68.8,93.8,93.8,35,0,3.2,30,3.3,3.3,76.7,90,93.3,25,0,0,25,0,0,95.5,100,100,15,35400,37200,38300,25,42300,46000,50400,25,48900,51800,58000,15,35400,37200,38300,25,42300,46000,50400,25,48900,52200,58000,15,8.3,20,25,20,6.2,10,360,15,360,15,360,0,0,0,1,1,1,75,53.3,72.7,62.5,43.3,59.1
201718,Tax year,National,K03000001,Great Britain,Male,Medicine and dentistry,Higher Education Institution,The University of Bristol,10007786,England,South West,All,100,0,0,100,1,0,91.8,99,99,140,0,5.7,135,6.1,1.5,74.2,91.7,92.4,110,0,3.7,105,5.8,3.8,67.3,89.4,90.4,75,34700,37200,40200,80,38300,44500,47400,60,47800,52200,61000,80,34700,37600,40900,95,39800,44500,49600,70,48700,54200,61900,80,1.3,110,6.5,90,7.8,60,360,100,360,85,360,0,0,0,1,1,1,80.4,81.1,86.5,60.8,73.5,77.9
201718,Tax year,National,K03000001,Great Britain,Male,Medicine and dentistry,Higher Education Institution,The University of Cambridge,10007788,England,East of England,All,130,0,0,130,0,0.8,65.6,81.2,99.2,120,0.8,1.7,120,1.7,1.7,55.2,90.5,96.6,125,0,2.5,120,1.7,8.5,69.5,89,89.8,85,34300,36100,38700,65,41200,46000,49600,80,42000,48200,55800,85,34700,36100,38700,65,41200,46000,49600,80,42000,47800,55800,115,1.8,115,4.5,105,2.9,95,360,90,360,90,360,0,0,0,1,1,1,88.3,95.7,88.1,73.4,75.9,75.4
201718,Tax year,National,K03000001,Great Britain,Male,Medicine and dentistry,Higher Education Institution,The University of Central Lancashire,10007141,England,North West,All,20,5.9,0,20,0,0,100,100,100,20,0,0,20,11.8,5.9,64.7,82.4,82.4,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,NA,0,NA,0,c,c,NA,NA,NA,NA,c,c,NA,NA,c,NA,NA,c,0,0,c,0,0,c
201718,Tax year,National,K03000001,Great Britain,Male,Medicine and dentistry,Higher Education Institution,The University of Dundee,10007852,Scotland,Scotland,All,80,0,0,80,0,1.3,88.3,96.1,98.7,95,2.2,8.7,85,4.9,1.2,85.4,92.7,93.9,85,0,2.5,80,1.3,6.3,79.7,89.9,92.4,50,38000,40000,44500,50,42300,45600,50700,50,44500,51300,53300,50,38000,40500,45600,65,42700,46400,58700,60,45600,51500,55100,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
201718,Tax year,National,K03000001,Great Britain,Male,Medicine and dentistry,Higher Education Institution,The University of East Anglia,10007789,England,East of England,All,50,2.1,0,50,4.3,0,89.4,95.7,95.7,55,0,0,55,3.9,5.9,70.6,88.2,90.2,60,1.8,0,60,3.6,3.6,82.1,91.1,92.9,40,35800,38100,41400,35,44200,47400,54400,45,45600,51800,62000,40,35800,38100,41400,35,44200,47400,54400,45,46300,53500,63600,35,3.2,25,8,30,11.5,30,360,25,340,25,360,0,0.9,0,1,3,1,66,49,46.4,59.6,41.2,42.9
201718,Tax year,National,K03000001,Great Britain,Male,Medicine and dentistry,Higher Education Institution,The University of Edinburgh,10007790,Scotland,Scotland,All,95,0,0,95,2.1,0,91.5,97.9,97.9,90,0,3.4,85,3.5,4.7,74.1,91.8,91.8,90,0,6.8,85,8.5,0,79.3,91.5,91.5,85,36900,39100,41200,65,42300,46400,52600,65,46300,49600,53400,90,36900,39100,41600,65,42300,46400,52600,65,46600,50400,53900,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
201718,Tax year,National,K03000001,Great Britain,Male,Medicine and dentistry,Higher Education Institution,The University of Exeter,10007792,England,South West,All,45,0,0,45,0,2.3,95.3,97.7,97.7,45,2.4,0,45,7.3,2.4,68.3,82.9,90.2,50,0,0,50,2,0,78,96,98,40,34700,37000,38800,30,42700,46400,54300,30,44200,50400,59900,40,34700,37200,39100,30,42700,46400,54300,40,43500,51500,60500,40,7.9,40,13.9,25,4.3,30,360,30,360,20,340,0,0,0.9,1,1,3,88.4,87.8,46,60.5,70.7,40
201718,Tax year,National,K03000001,Great Britain,Male,Medicine and dentistry,Higher Education Institution,The University of Glasgow,10007794,Scotland,Scotland,All,195,0,0,195,0.5,3.1,75.6,83.9,96.4,155,2,5.9,145,4.3,5,75.9,88.7,90.8,120,2.6,1.7,115,4.5,4.5,76.6,90.1,91,125,35000,38700,41200,100,39400,45600,50400,65,48900,51800,55800,125,35800,38700,41600,105,40000,45600,52700,70,48900,52600,57500,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
201718,Tax year,National,K03000001,Great Britain,Male,Medicine and dentistry,Higher Education Institution,The University of Hull,10007149,England,Yorkshire and the Humber,All,35,0,0,35,0,6.2,81.2,90.6,93.8,35,0,0,35,3.1,0,84.4,96.9,96.9,25,4,8,25,0,4.5,77.3,95.5,95.5,30,34700,36900,38700,30,44500,46000,54400,15,36900,50000,60200,30,34700,36900,38700,30,44500,46000,54400,15,40200,54000,60600,25,4.3,25,9.5,20,0,25,360,20,340,20,340,0,0.9,0.9,1,3,3,71.9,65.6,72.7,68.8,59.4,72.7
201718,Tax year,National,K03000001,Great Britain,Male,Medicine and dentistry,Higher Education Institution,The University of Keele,10007767,England,West Midlands,All,50,0,0,50,0,0,84.8,97.8,100,55,0,0,55,5.7,1.9,83,90.6,92.5,40,0,0,40,2.5,0,82.5,97.5,97.5,40,35800,36500,38300,45,42600,46700,54700,35,48500,55800,62000,40,35800,36500,38300,45,42600,46700,54700,35,48500,55800,62000,35,0,45,4.8,35,9.7,30,360,40,360,30,350,0,0,0.8,1,1,3,71.7,79.2,77.5,58.7,71.7,65
201718,Tax year,National,K03000001,Great Britain,Male,Medicine and dentistry,Higher Education Institution,The University of Leeds,10007795,England,Yorkshire and the Humber,All,205,0,0,205,1,1.5,55.4,89.6,97.5,175,0.6,0.6,175,2.9,4.1,76.2,91.9,93,165,0.6,4.3,155,7.2,4.6,74.5,86.3,88.2,90,34700,37600,39800,115,35800,44200,51800,100,45200,48500,56900,90,34700,37600,39800,130,38000,45300,55500,110,45300,49600,61700,180,7.4,150,8,145,2.1,165,360,145,360,130,360,0,0,0,1,1,1,87.1,87.2,93.5,81.7,82,85
201718,Tax year,National,K03000001,Great Britain,Male,Medicine and dentistry,Higher Education Institution,The University of Leicester,10007796,England,East Midlands,All,80,0,0,80,5,3.8,87.5,90,91.2,90,0,0,90,2.2,6.7,83.3,91.1,91.1,80,1.2,0,80,0,6.3,79.7,93.7,93.7,70,35000,36500,39100,75,41200,44700,51500,60,48200,51800,58000,70,35000,36500,39100,75,41200,44700,51500,60,48500,53100,58900,55,3.8,55,5.9,55,7.3,50,360,50,360,55,360,0,0,0,1,1,1,66.2,56.7,69.6,60,54.4,68.4
201718,Tax year,National,K03000001,Great Britain,Male,Medicine and dentistry,Higher Education Institution,The University of Liverpool,10006842,England,North West,All,130,0.8,0,125,1.6,3.2,90.4,94.4,95.2,175,0,0.6,170,8.2,3.5,74.1,86.5,88.2,185,0,0.5,185,4.4,3.8,67.2,88,91.8,100,35400,37200,40900,105,43000,46000,49700,105,43800,53100,58800,100,35400,37200,40900,120,43300,46700,53000,120,46700,54200,61400,100,5.1,140,2.9,150,3.4,85,360,110,360,120,360,0,0,0,1,1,1,79.2,81.2,80.3,66.4,64.1,65
201718,Tax year,National,K03000001,Great Britain,Male,Medicine and dentistry,Higher Education Institution,The University of Manchester,10007798,England,North West,All,210,1.9,0.5,205,0,2,87.6,96,98,225,0.5,3.2,215,7.1,5,70.9,86,87.9,195,1.5,2.6,190,5.3,2.7,73.8,90.9,92,165,35000,36500,39800,140,42700,46700,51100,120,44200,48900,54400,165,34700,36900,39800,150,42700,47100,52900,135,45600,50900,58300,160,7.9,180,6.3,150,8.2,150,360,160,360,135,360,0,0,0,1,1,1,76.5,82.6,78.6,72.3,73.5,70.1
201718,Tax year,National,K03000001,Great Britain,Male,Medicine and dentistry,Higher Education Institution,The University of Oxford,10007774,England,South East,All,145,0,0,145,0,0.7,51,71.3,99.3,150,0.7,2,145,1.4,2.1,31.9,88.9,96.5,140,0,1.4,140,3.6,5.8,69.6,87,90.6,75,34700,36700,39900,45,41600,44500,50400,95,41200,51100,55100,75,34700,36900,40200,50,40200,44300,50400,95,41600,51100,55500,130,0,130,7.1,125,7.3,115,360,115,360,110,360,0,0,0,1,1,1,90.9,88.2,89.9,79.7,77.8,76.8
201718,Tax year,National,K03000001,Great Britain,Male,Medicine and dentistry,Higher Education Institution,The University of Sheffield,10007157,England,Yorkshire and the Humber,All,145,0.7,0,140,0.7,2.9,81.4,96.4,96.4,185,0.5,3.8,175,3.4,5.2,79.3,91.4,91.4,125,0,4.8,120,3.4,4.2,74.8,91.6,92.4,105,33600,36100,38700,120,36400,43400,47500,80,43100,46500,52900,105,33900,36500,39100,135,38000,44200,50000,90,43800,48700,54800,130,6.3,165,3.7,105,8.8,120,360,160,360,95,360,0,0,0,1,1,1,90,93.1,85.7,84.3,90.2,79
201718,Tax year,National,K03000001,Great Britain,Male,Medicine and dentistry,Higher Education Institution,The University of Southampton,10007158,England,South East,All,95,2.2,1.1,90,3.3,1.1,90,95.6,95.6,100,0,5.2,95,4.3,10.9,68.5,83.7,84.8,100,2.1,1,95,2.1,1.1,81.9,95.7,96.8,80,35000,36900,39800,65,38000,45600,50000,80,47700,52700,59600,80,35000,36900,39800,65,38000,45600,50000,80,48900,55100,60300,65,7.9,75,13.7,80,6.4,55,360,65,360,75,360,0,0,0,1,1,1,70,79.3,83,58.9,66.3,78.7
201718,Tax year,National,K03000001,Great Britain,Male,Medicine and dentistry,Higher Education Institution,The University of St Andrews,10007803,Scotland,Scotland,All,50,0,2.1,50,0,0,0,13,100,50,0,0,50,0,0,4.1,77.6,100,50,2.1,0,50,2.2,6.5,69.6,87,91.3,c,c,c,c,c,c,c,c,35,32700,40700,44600,c,c,c,c,c,c,c,c,35,32700,40700,44700,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
201718,Tax year,National,K03000001,Great Britain,Male,Medicine and dentistry,Higher Education Institution,The University of Sussex,10007806,England,South East,All,30,3.8,0,25,0,8,88,92,92,25,0,0,25,0,8.7,82.6,87,91.3,20,0,0,20,0,0,88.2,94.1,100,25,35000,36300,39100,20,40900,46700,52900,15,48500,53300,58800,25,35000,36300,39100,20,40900,46700,52900,15,48500,53300,58800,20,0,15,0,15,16.7,20,360,15,360,15,360,0,0,0,1,1,1,64,60.9,70.6,64,56.5,64.7
201718,Tax year,National,K03000001,Great Britain,Male,Medicine and dentistry,Higher Education Institution,The University of Warwick,10007163,England,West Midlands,All,80,0,0,80,0,0,90,100,100,65,1.6,0,60,5,6.7,75,88.3,88.3,70,1.5,1.5,70,4.5,3,83.3,92.4,92.4,75,34700,36900,39500,45,42500,45600,52300,50,47700,52600,59400,75,34700,36900,39500,45,42500,45600,52300,50,47800,55100,61300,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
201718,Tax year,National,K03000001,Great Britain,Male,Medicine and dentistry,Higher Education Institution,The University of York,10007167,England,Yorkshire and the Humber,All,30,0,0,30,0,3.8,80.8,96.2,96.2,30,0,3.6,30,0,11.1,66.7,88.9,88.9,35,0,0,35,0,3,81.8,97,97,25,35800,36900,40500,20,43100,46200,50400,30,44900,50600,54400,25,35800,36900,40500,20,43100,46200,50400,30,46000,52400,57700,20,10.5,15,6.7,25,4.5,20,360,15,360,25,360,0,0,0,1,1,1,73.1,55.6,66.7,69.2,48.1,63.6
201718,Tax year,National,K03000001,Great Britain,Male,Medicine and dentistry,Higher Education Institution,University College London,10007784,England,London,All,175,0.6,0,175,0.6,0.6,72.7,84.9,98.8,210,0,1.9,205,5,2.5,58.9,88.1,92.6,195,1,3.6,185,3.8,6.6,74.3,86.3,89.6,125,35400,37200,39900,120,39100,45600,48500,140,46300,51100,56900,125,35400,37200,39800,120,39100,45800,48500,140,46400,51200,56900,145,7.8,160,6.3,150,6.8,135,360,150,360,135,360,0,0,0,1,1,1,82,78.7,79.8,77.3,72.3,73.8
201718,Tax year,National,K03000001,Great Britain,Male,Medicine and dentistry,Higher Education Institution,University of Newcastle-upon-Tyne,10007799,England,North East,All,150,0,0,150,0,2.7,91.8,96.6,97.3,200,1.5,6.6,185,5.5,4.4,69.8,87.9,90.1,140,2.1,2.9,135,6.8,2.3,69.2,90.2,91,120,34700,36100,38300,110,40500,44500,48500,80,46700,52200,58000,120,35000,36300,39100,125,41200,44500,49300,90,47400,52900,61700,110,3.8,115,1.8,85,2.4,90,360,100,360,75,360,0,0,0,1,1,1,72.1,61.5,62.4,61.2,54.4,54.1
201718,Tax year,National,K03000001,Great Britain,Male,Medicine and dentistry,Higher Education Institution,University of Nottingham,10007154,England,East Midlands,All,210,0.5,0,210,1,1,54.4,94.2,98.1,125,1.6,2.4,120,6.7,2.5,84.2,90.8,90.8,130,0,3.2,125,5.7,3.3,77,90.2,91,115,34600,36900,38700,100,42700,45300,49700,90,46000,52900,61300,115,34600,36900,38700,100,42700,45400,49700,90,46000,54000,63100,165,2.5,70,2.9,85,2.4,155,360,65,360,80,360,0,0,0,1,1,1,78.6,57.5,68.9,73.3,51.7,65.6
201718,Tax year,National,K03000001,Great Britain,Male,Medicine and dentistry,Higher Education Institution,University of Plymouth,10007801,England,South West,All,75,0,0,75,0,8.3,81.9,91.7,91.7,75,1.4,0,75,5.6,5.6,58.3,83.3,88.9,65,1.6,3.2,60,6.7,1.7,71.7,91.7,91.7,45,33600,36900,38700,30,39800,43800,47800,35,48500,51500,59100,45,33900,36900,38700,45,42700,47400,60000,40,47800,51500,61000,35,11.8,45,11.6,35,12.5,35,360,40,360,30,340,0,0,0.9,1,1,3,47.2,59.7,53.3,43.1,54.2,48.3
201718,Tax year,National,K03000001,Great Britain,Male,Nursing and midwifery,Higher Education Institution,Anglia Ruskin University,10000291,England,East of England,All,90,2.3,0,85,2.4,4.7,64.7,91.8,92.9,75,0,1.4,70,1.4,1.4,71.4,92.9,97.1,30,10.3,0,30,7.7,0,69.2,92.3,92.3,55,27000,31900,40500,50,25900,30800,35800,20,20400,28300,44500,55,27000,31000,40500,50,25900,30800,35800,20,20400,28300,44500,15,23.1,15,8.3,5,75,10,200,10,175,5,182.5,0.8,0.9,0.8,3,3,3,15.3,17.1,15.4,10.6,8.6,7.7
201718,Tax year,National,K03000001,Great Britain,Male,Nursing and midwifery,Higher Education Institution,Bangor University,10007857,Wales,Wales,All,c,c,c,c,c,c,c,c,c,15,7.7,0,15,0,8.3,91.7,91.7,91.7,15,0,6.7,15,7.1,0,71.4,92.9,92.9,c,c,c,c,15,23700,28100,31400,c,c,c,c,c,c,c,c,15,23700,28100,31400,c,c,c,c,c,c,10,0,5,0,c,c,NA,NA,NA,NA,c,NA,NA,c,NA,NA,c,50,7.1,c,0,0
201718,Tax year,National,K03000001,Great Britain,Male,Nursing and midwifery,Higher Education Institution,Birmingham City University,10007140,England,West Midlands,All,80,1.2,0,80,1.3,5.1,62,93.7,93.7,45,9.8,2.4,40,2.8,0,55.6,94.4,97.2,60,7.1,0,55,3.8,0,84.6,96.2,96.2,50,27000,31000,36100,20,26500,36900,46300,45,30700,36100,42000,50,26900,31000,36200,20,26500,36900,46300,45,30700,36100,42000,5,25,5,0,5,0,5,280,5,225,5,250,0.1,0.5,0.2,1,2,1,5.1,8.3,7.7,3.8,5.6,5.8
201718,Tax year,National,K03000001,Great Britain,Male,Nursing and midwifery,Higher Education Institution,Bournemouth University,10000824,England,South West,All,20,0,0,20,0,0,56.2,100,100,c,c,c,c,c,c,c,c,c,15,0,0,15,18.2,0,36.4,81.8,81.8,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,5,0,c,c,0,0,5,215,c,c,0,200,0.8,c,0.7,3,c,2,18.8,c,0,12.5,c,0
201718,Tax year,National,K03000001,Great Britain,Male,Nursing and midwifery,Higher Education Institution,Brunel University London,10000961,England,London,All,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201718,Tax year,National,K03000001,Great Britain,Male,Nursing and midwifery,Higher Education Institution,Buckinghamshire New University,10000975,England,South East,All,50,0,0,50,0,4.1,65.3,93.9,95.9,35,2.9,0,35,6.1,3,54.5,90.9,90.9,25,0,4,25,8.3,8.3,70.8,79.2,83.3,35,22300,30300,35800,20,28100,36000,45300,20,41200,43100,47800,35,22300,30300,35800,20,28100,32800,42000,20,41200,43100,49600,5,25,5,0,0,0,5,220,5,150,0,173.3333333,0.5,1,0.9,2,3,3,8.2,6.1,0,4.1,6.1,0
201718,Tax year,National,K03000001,Great Britain,Male,Nursing and midwifery,Higher Education Institution,Canterbury Christ Church University,10001143,England,South East,All,30,3.3,0,30,0,0,79.3,100,100,30,0,0,30,3.3,6.7,53.3,90,90,30,3.8,0,25,4,0,76,96,96,25,24500,30300,35400,15,28100,33800,39400,20,32100,36700,42700,25,24500,30300,35400,15,23700,33600,39400,20,32100,36700,42700,0,0,0,0,5,33.3,0,40,0,40,5,40,1,1,1,3,3,3,0,0,12,0,0,4
201718,Tax year,National,K03000001,Great Britain,Male,Nursing and midwifery,Higher Education Institution,Cardiff Metropolitan University,10007854,Wales,Wales,All,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201718,Tax year,National,K03000001,Great Britain,Male,Nursing and midwifery,Higher Education Institution,Cardiff University,10007814,Wales,Wales,All,25,0,0,25,0,0,78.3,95.7,100,25,0,0,25,0,4,76,92,96,30,3.7,0,30,3.8,0,76.9,92.3,96.2,20,21900,25900,27700,20,25900,28100,35000,20,27100,31400,34700,20,21900,25900,27700,20,25900,28100,35000,20,27100,31400,34700,5,0,10,0,10,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,32,26.9,0,0,0
201718,Tax year,National,K03000001,Great Britain,Male,Nursing and midwifery,Higher Education Institution,Coventry University,10001726,England,West Midlands,All,40,0,2.7,40,2.8,0,66.7,94.4,97.2,20,0,0,20,5.9,0,58.8,88.2,94.1,c,c,c,c,c,c,c,c,c,25,27300,31800,35800,c,c,c,c,c,c,c,c,25,27300,31800,35800,c,c,c,c,c,c,c,c,10,10,0,0,c,c,10,220,0,194.2857143,c,c,0.5,0.8,c,2,3,c,27.8,0,c,22.2,0,c
