sex,subject,stem,provider,ukprn,region,yag,paye,polar,pa
Female,Medicine and dentistry,STEM,The University of Manchester,10007798,North West,5,46700,3.1,329.2063492
Female,Medicine and dentistry,STEM,The University of Oxford,10007774,South East,5,44500,7,360
Female,Medicine and dentistry,STEM,The University of Sheffield,10007157,Yorkshire and the Humber,5,43400,4.1,330.1666667
Female,Medicine and dentistry,STEM,The University of Southampton,10007158,South East,5,46700,8.6,328.1560284
Female,Medicine and dentistry,STEM,The University of Sussex,10007806,South East,5,45300,4,318.2905983
Female,Medicine and dentistry,STEM,The University of Warwick,10007163,West Midlands,5,48900,0,346.9444444
Female,Medicine and dentistry,STEM,The University of York,10007167,Yorkshire and the Humber,5,49800,11.1,331.2280702
Female,Medicine and dentistry,STEM,University College London,10007784,London,5,47300,5.8,355.6666667
Female,Medicine and dentistry,STEM,University of Newcastle-upon-Tyne,10007799,North East,5,46700,2.1,323.115942
Female,Medicine and dentistry,STEM,University of Nottingham,10007154,East Midlands,5,48900,4.3,330.3773585
Female,Medicine and dentistry,STEM,University of Plymouth,10007801,South West,5,44200,2.9,247.3863636
Female,Nursing and midwifery,STEM,Anglia Ruskin University,10000291,East of England,5,29900,17.9,213.9780702
Female,Nursing and midwifery,STEM,Bangor University,10007857,Wales,5,26800,13.5,244.2776253
Female,Nursing and midwifery,STEM,Birmingham City University,10007140,West Midlands,5,29600,14.6,237.5448029
Female,Nursing and midwifery,STEM,Bournemouth University,10000824,South West,5,27600,22.7,258.3908046
Female,Nursing and midwifery,STEM,Brunel University London,10000961,London,5,31800,0,271.2091503
Female,Nursing and midwifery,STEM,Buckinghamshire New University,10000975,South East,5,27000,0,191.0277778
Female,Nursing and midwifery,STEM,Canterbury Christ Church University,10001143,South East,5,29200,20.5,215.745614
Female,Nursing and midwifery,STEM,Cardiff University,10007814,Wales,5,27400,12.7,244.2776253
Female,Nursing and midwifery,STEM,Coventry University,10001726,West Midlands,5,28100,2.3,231.25
Female,Nursing and midwifery,STEM,De Montfort University,10001883,East Midlands,5,26300,11.3,228.1944444
Female,Nursing and midwifery,STEM,Edge Hill University,10007823,North West,5,25900,19,212.7037037
Female,Nursing and midwifery,STEM,Edinburgh Napier University,10007772,Scotland,5,26600,0,244.2776253
Female,Nursing and midwifery,STEM,Glasgow Caledonian University,10007762,Scotland,5,28500,0,244.2776253
Female,Nursing and midwifery,STEM,Glynd?r University,10007833,Wales,5,25900,15.8,244.2776253
Female,Nursing and midwifery,STEM,King's College London,10003645,London,5,30300,10.4,341.7156863
Female,Nursing and midwifery,STEM,Kingston University,10003678,London,5,28500,0,226.2954545
Female,Nursing and midwifery,STEM,Leeds Beckett University,10003861,Yorkshire and the Humber,5,28100,12.5,226.7222222
Female,Nursing and midwifery,STEM,Liverpool John Moores University,10003957,North West,5,28500,13.6,236.3049096
Female,Nursing and midwifery,STEM,London South Bank University,10004078,London,5,32100,16.1,189.0095785
Female,Nursing and midwifery,STEM,Middlesex University,10004351,London,5,31000,4.5,198.25
Female,Nursing and midwifery,STEM,Oxford Brookes University,10004930,South East,5,27400,10.3,273.3194444
Female,Nursing and midwifery,STEM,"Queen Margaret University, Edinburgh",10005337,Scotland,5,28100,0,244.2776253
Female,Nursing and midwifery,STEM,Sheffield Hallam University,10005790,Yorkshire and the Humber,5,27400,12.4,239.4481481
Female,Nursing and midwifery,STEM,St George's Hospital Medical School,10007782,London,5,35800,0,305.2777778
Female,Nursing and midwifery,STEM,Staffordshire University,10006299,West Midlands,5,28500,0,202.9139957
Female,Nursing and midwifery,STEM,Swansea University,10007855,Wales,5,26600,4.8,244.2776253
Female,Nursing and midwifery,STEM,Teesside University,10007161,North East,5,28100,29.8,211.9965278
Female,Nursing and midwifery,STEM,The City University,10001478,London,5,29600,18.8,288.6111111
Female,Nursing and midwifery,STEM,The Manchester Metropolitan University,10004180,North West,5,28100,11.8,240.9294872
Female,Nursing and midwifery,STEM,The Open University,10007773,South East,5,30300,0,258.3431805
Female,Nursing and midwifery,STEM,The Robert Gordon University,10005500,Scotland,5,27000,0,244.2776253
Female,Nursing and midwifery,STEM,The University of Birmingham,10006840,West Midlands,5,27900,9.2,330.0740741
Female,Nursing and midwifery,STEM,The University of Bolton,10006841,North West,5,29000,0,185.5257937
Female,Nursing and midwifery,STEM,The University of Bradford,10007785,Yorkshire and the Humber,5,26600,17.6,211.1309524
Female,Nursing and midwifery,STEM,The University of Brighton,10000886,South East,5,27400,23.8,266.8121693
Female,Nursing and midwifery,STEM,The University of Central Lancashire,10007141,North West,5,27400,2.8,230.8014184
Female,Nursing and midwifery,STEM,The University of Dundee,10007852,Scotland,5,26800,0,244.2776253
Female,Nursing and midwifery,STEM,The University of East Anglia,10007789,East of England,5,26600,19.6,307.4119241
Female,Nursing and midwifery,STEM,The University of Edinburgh,10007790,Scotland,5,28500,0,244.2776253
Female,Nursing and midwifery,STEM,The University of Glasgow,10007794,Scotland,5,26500,0,244.2776253
Female,Nursing and midwifery,STEM,The University of Greenwich,10007146,London,5,33900,20.7,214.4489612
Female,Nursing and midwifery,STEM,The University of Huddersfield,10007148,Yorkshire and the Humber,5,26600,18.2,236.1315789
Female,Nursing and midwifery,STEM,The University of Hull,10007149,Yorkshire and the Humber,5,28500,24.2,259.7435897
Female,Nursing and midwifery,STEM,The University of Keele,10007767,West Midlands,5,26800,16,276.372549
Female,Nursing and midwifery,STEM,The University of Leeds,10007795,Yorkshire and the Humber,5,26600,11.3,326.5306122
Female,Nursing and midwifery,STEM,The University of Liverpool,10006842,North West,5,26100,14.3,313.877551
Female,Nursing and midwifery,STEM,The University of Manchester,10007798,North West,5,29200,12.2,329.2063492
Female,Nursing and midwifery,STEM,The University of Northampton,10007138,East Midlands,5,29700,33.3,209.4444444
Female,Nursing and midwifery,STEM,The University of Salford,10007156,North West,5,27700,17.4,241.494152
Female,Nursing and midwifery,STEM,The University of Sheffield,10007157,Yorkshire and the Humber,5,23400,0,330.1666667
Female,Nursing and midwifery,STEM,The University of Southampton,10007158,South East,5,28500,15.6,328.1560284
Female,Nursing and midwifery,STEM,The University of Stirling,10007804,Scotland,5,27700,0,244.2776253
Female,Nursing and midwifery,STEM,The University of Surrey,10007160,South East,5,28800,14.5,311.7333333
Female,Nursing and midwifery,STEM,The University of the West of Scotland,10007800,Scotland,5,27700,0,244.2776253
Female,Nursing and midwifery,STEM,The University of West London,10006566,London,5,31200,4.8,192.4845679
Female,Nursing and midwifery,STEM,The University of Wolverhampton,10007166,West Midlands,5,27000,10,185.9009009
Female,Nursing and midwifery,STEM,The University of York,10007167,Yorkshire and the Humber,5,26600,16.7,331.2280702
Female,Nursing and midwifery,STEM,University Campus Suffolk,10014001,East of England,5,27700,13.3,223.9285714
Female,Nursing and midwifery,STEM,University of Bedfordshire,10007152,East of England,5,27400,7.1,180.4520635
Female,Nursing and midwifery,STEM,University of Chester,10007848,North West,5,27200,12.5,234.1534392
Female,Nursing and midwifery,STEM,University of Cumbria,10007842,North West,5,29900,10,214.6135266
Female,Nursing and midwifery,STEM,University of Derby,10007851,East Midlands,5,28700,0,208.3472222
Female,Nursing and midwifery,STEM,University of Hertfordshire,10007147,East of England,5,28500,13.5,238.375
Female,Nursing and midwifery,STEM,University of Northumbria at Newcastle,10001282,North East,5,30700,14.5,260.4365079
Female,Nursing and midwifery,STEM,University of Nottingham,10007154,East Midlands,5,28800,14.9,330.3773585
Female,Nursing and midwifery,STEM,University of Plymouth,10007801,South West,5,28500,25.7,247.3863636
Female,Nursing and midwifery,STEM,University of South Wales,10007793,Wales,5,27700,5.4,244.2776253
Female,Nursing and midwifery,STEM,"University of the West of England, Bristol",10007164,South West,5,24100,19.2,244.3617021
Female,Nursing and midwifery,STEM,University of Worcester,10007139,West Midlands,5,27400,10,229.348659
Female,Performing arts,Non-STEM,Blackpool and the Fylde College,10000754,North West,5,12800,17.4,203.4904762
Female,Performing arts,Non-STEM,Greater Brighton Metropolitan College,10004736,South East,5,20400,7.3,185.1388889
Female,Performing arts,Non-STEM,Hull College,10003200,Yorkshire and the Humber,5,19000,50,184.5
Female,Performing arts,Non-STEM,LTE Group,10023139,North West,5,12600,5.7,219.6944444
Female,Performing arts,Non-STEM,New College Nottingham (NCN),10004577,East Midlands,5,13900,50,168.3888889
Female,Performing arts,Non-STEM,Aberystwyth University,10007856,Wales,5,19300,11.1,244.2776253
Female,Performing arts,Non-STEM,Anglia Ruskin University,10000291,East of England,5,20800,25,213.9780702
Female,Performing arts,Non-STEM,Bath Spa University,10000571,South West,5,21500,13,249.6825397
Female,Performing arts,Non-STEM,Birmingham City University,10007140,West Midlands,5,21200,10,237.5448029
Female,Performing arts,Non-STEM,Brunel University London,10000961,London,5,22300,4.2,271.2091503
Female,Performing arts,Non-STEM,Buckinghamshire New University,10000975,South East,5,20800,14.6,191.0277778
Female,Performing arts,Non-STEM,Canterbury Christ Church University,10001143,South East,5,19000,25.2,215.745614
Female,Performing arts,Non-STEM,Cardiff University,10007814,Wales,5,23000,4,244.2776253
Female,Performing arts,Non-STEM,Conservatoire for Dance and Drama,10001653,London,5,8600,5.1,275
Female,Performing arts,Non-STEM,Coventry University,10001726,West Midlands,5,23400,16.3,231.25
Female,Performing arts,Non-STEM,De Montfort University,10001883,East Midlands,5,20400,13.5,228.1944444
Female,Performing arts,Non-STEM,Edge Hill University,10007823,North West,5,17200,11.7,212.7037037
Female,Performing arts,Non-STEM,Edinburgh Napier University,10007772,Scotland,5,23700,0,244.2776253
Female,Performing arts,Non-STEM,Falmouth University,10008640,South West,5,17900,12.5,248.3333333
Female,Performing arts,Non-STEM,Goldsmiths College,10002718,London,5,23400,9.6,276.7916667
Female,Performing arts,Non-STEM,Guildhall School of Music and Drama,10007825,London,5,18200,7,295
Female,Performing arts,Non-STEM,Kingston University,10003678,London,5,21500,11.5,226.2954545
Female,Performing arts,Non-STEM,Leeds Beckett University,10003861,Yorkshire and the Humber,5,21200,5,226.7222222
Female,Performing arts,Non-STEM,Liverpool Hope University,10003956,North West,5,21200,15.9,221.8070175
Female,Performing arts,Non-STEM,Liverpool John Moores University,10003957,North West,5,19900,9.2,236.3049096
Female,Performing arts,Non-STEM,London South Bank University,10004078,London,5,17700,9.2,189.0095785
Female,Performing arts,Non-STEM,Loughborough University,10004113,East Midlands,5,28500,5.8,306.8518519
Female,Performing arts,Non-STEM,Middlesex University,10004351,London,5,20400,11.2,198.25
Female,Performing arts,Non-STEM,Oxford Brookes University,10004930,South East,5,25200,7,273.3194444
Female,Performing arts,Non-STEM,"Queen Margaret University, Edinburgh",10005337,Scotland,5,23400,0,244.2776253
Female,Performing arts,Non-STEM,Queen Mary University of London,10007775,London,5,26600,8.4,314.9166667
Female,Performing arts,Non-STEM,Roehampton University,10007776,London,5,25200,13.5,228.1400966
Female,Performing arts,Non-STEM,Rose Bruford College,10005523,London,5,23700,17.2,251.6666667
Female,Performing arts,Non-STEM,Royal College of Music,10007778,London,5,13100,3.3,286.6666667
Female,Performing arts,Non-STEM,Royal Conservatoire of Scotland,10005561,Scotland,5,16800,0,244.2776253
Female,Performing arts,Non-STEM,Royal Holloway and Bedford New College,10005553,South East,5,25600,6.3,307.9012346
Female,Performing arts,Non-STEM,Sheffield Hallam University,10005790,Yorkshire and the Humber,5,19000,6.9,239.4481481
Female,Performing arts,Non-STEM,Southampton Solent University,10006022,South East,5,23700,22.6,204.0800866
Female,Performing arts,Non-STEM,"St Mary's University, Twickenham",10007843,London,5,24800,10.2,228.5555556
Female,Performing arts,Non-STEM,Staffordshire University,10006299,West Midlands,5,16800,13.8,202.9139957
Female,Performing arts,Non-STEM,Teesside University,10007161,North East,5,19500,32,211.9965278
Female,Performing arts,Non-STEM,The Arts University Bournemouth,10000385,South West,5,22400,9.9,260
Female,Performing arts,Non-STEM,The City University,10001478,London,5,16200,0,288.6111111
Female,Performing arts,Non-STEM,The Liverpool Institute for Performing Arts,10003945,North West,5,20800,4.3,256.6666667
Female,Performing arts,Non-STEM,The Manchester Metropolitan University,10004180,North West,5,20800,23.7,240.9294872
Female,Performing arts,Non-STEM,The Nottingham Trent University,10004797,East Midlands,5,21900,11.9,245.0845411
Female,Performing arts,Non-STEM,The Royal Central School of Speech and Drama,10007816,London,5,21900,13.7,293.3333333
